text	label
the farnsworth house inn is a bed and breakfast and tourist attraction located in gettysburg pennsylvania the building is purported to be haunted which the business uses in its promotional literature apart from being an inn the building has also served as a tourist home and shop	Building
leslie bassett  born january 22 1923 in hanford california  is an american composer of classical music and the university of michigan s albert a stanley distinguished university professor emeritus of composition	Artist
cima de nomnom is a mountain of the lepontine alps loverlooking cauco in the swiss canton of graub nden it lies on the range between the val calanca and the val mesolcina north of piz de groven	NaturalPlace
michael scott parker  born 6 may 1981  is an american musician songwriter and visual artist currently living in austin texas she had an international upbringing as the elder of hollywood stuntwoman ramsey scott 's two children	Artist
the church of saint casimir is church building built in 1904 in the beaux arts style in saint paul minnesota united states it is listed on the national register of historic places the church was founded to serve the needs of polish american immigrants	Building
mile henri roblot  1886 1963  was an ex minister of state for monaco he was in office from august 1937 september 1944	OfficeHolder
german submarine u 478 was a type viic u boat of nazi germany 's kriegsmarine during world war ii she carried out one patrol she sank no ships she was sunk by a canadian and a british aircraft northeast of the faroe islands in june 1944	MeanOfTransportation
the peugeot 5008 is a compact mpv unveiled by french automaker peugeot in june 2009 and has been on sale since november 2009 five and seven seat versions are currently available its engine range mimics the peugeot 308	MeanOfTransportation
cause of death is a crime fiction novel by patricia cornwell it is the seventh book in the dr kay scarpetta series	WrittenWork
the p r ul plaiul poienii is a tributary of the m n ileasa river in romania	NaturalPlace
the beacon is a novel by english author susan hill first published in 2008 by chatto and windus and in paperback the following year by vintage books	WrittenWork
mitch tropila is a democratic party member of the montana senate representing district 12 since 2007 mitch lived in 244 craig on the missoula campus for several years while ostensibly taking classes at the university	OfficeHolder
hypselodoris imperialis is a species of sea slug a dorid nudibranch a marine gastropod mollusk in the family chromodorididae	Animal
carabus exiguus exiguus is a black coloured subspecies of ground beetle in the carabinae subfamily that is endemic to sichuan china	Animal
the last book in the universe  2000  is a post apocalyptic science fiction novel by rodman philbrick set in a cyberpunk dystopia its protagonist and narrator is a teenage boy named spaz who suffers from epilepsy	WrittenWork
alcantarea imperialis is a species of bromeliad in the genus alcantarea this species is endemic to brazil	Plant
irma lerma rangel  may 15 1931 march 17 2003  was an attorney and democratic state legislator based in kingsville in kleberg county in south texas	OfficeHolder
the law of the range is a 1928 american silent western film starring tim mccoy and joan crawford and rex lease	Film
uleanthus erythrinoides is a species of flowering plants in the legume family fabaceae it belongs to the subfamily faboideae it is the only member of the genus uleanthus	Plant
the c henry kimball house is an historic house at 295 washington avenue in chelsea massachusetts the house was built in 1888 by c henry kimball and added to the national register of historic places in 1982	Building
tung hsiang lung  chinese: pinyin: d ng xi ngl ng  is a politician in the republic of china he currently serves as the minister of the veterans affairs council  vac  of the executive yuan since 2013	OfficeHolder
monte colombine is a mountain of lombardy italy it has an elevation of 2215 metres  7267 ft 	NaturalPlace
leadership dynamics also known as leadership dynamics institute  ldi  was a private for profit company owned by william penn patrick the company focused on executive training personal development and self improvement leadership dynamics was the first form of what psychologists termed large group awareness training	Company
turritella variegata is a species of sea snail a marine gastropod mollusk in the family turritellidae	Animal
newport class tank landing ships are an improved class of american tank landing ship  lst  intended to provide substantial advantages over their world war ii era predecessors of the twenty completed four were sunk as targets four were retained as inactive reserves and the rest were sold to foreign navies	MeanOfTransportation
mohamed ababou  arabic: 1934 20 july 1976  was a senior moroccan army officer along with general mohamed medbouh and m'hamed ababou he organised the failed coup against king hassan ii of 10 july 1971 he received his military training at the school of dar al bayda in meknes	OfficeHolder
balisong  folding knife  is a 1955 filipino film produced by sampaguita pictures the film is in black and white	Film
supersonic software is a british video game developer based in leamington spa united kingdom the company was founded in 1989	Company
wega ve was a pioneering german audio and video manufacturer manufacturing some of germany 's earliest radio sets	Company
the brinkworth brook is a tributary of the bristol avon it rises near broad hinton in wiltshire in the west country of england and flows in a north and then westerly direction joining the bristol avon at great somerford	NaturalPlace
courthouse in wrze nia is a three storey building in gda sk renaissance style built in 1906	Building
bulbophyllum fibratum is a species of orchid in the genus bulbophyllum	Plant
stilpnolepis is a genus of flowering plants in the daisy family	Plant
orazio orazi  camerino september 21 1848 camerino september 22 1912  was an italian priest and painter he is best known for his depictions of sacred subjects for churches in the province of macerata	Artist
spinlet is a mobile music download platform bringing media distribution to emerging markets in africa spinet s technology allows the consumer to purchase listen share and discover new music while offering integration and storage of the user s music library on their mobile device	Company
the ie elni a river or e elni a river is a tributary of the danube in romania	NaturalPlace
kingsblood royal a novel by american writer sinclair lewis was published in 1947	WrittenWork
mahamegha bahan aira kharbela swain  born 25 october 1953  is a member of the 14th lok sabha of india he had represents the balasore constituency of odisha and was a member of the bharatiya janata party  bjp  political party he is the founder of the new political party utkal bharat	OfficeHolder
tower of love is a 1974 comedy film directed by george drazich and written by harriet foster the film was originally distributed by harry novak through his vip label and was subsequently revived by something weird video	Film
the thomas marshall house is an historic house in dayton armstrong county pennsylvania it was listed on the national register of historic places on april 22 1976	Building
eucalyptus dolorosa commonly known as the mount misery mallee is a species of eucalypt native to western australia	Plant
st giles' church cromwell is a parish church in the church of england in cromwell nottinghamshire the church is grade i listed by the department for culture media sport as a building of outstanding architectural or historic interest	Building
teodulo mabellini  2 april 1817 10 march 1897  was an italian composer	Artist
tetramorium microgyna is a species of insect in family formicidae it is found in south africa and zimbabwe	Animal
akamas is a 2006 cypriot feature film directed by panicos chrysanthou about a love affair between a turkish cypriot and greek cypriot despite their families' opposition and the inter communal violence of 1960s	Film
the sight is a novel written by david clement davies about a pack of wolves the pack members are: huttser palla khaz kipcha brassa bran larka and fell though kar and palla 's brother skop join later	WrittenWork
limbatochlamys pararosthorni is a moth of the geometridae family it is found in china  shaanxi gansu sichuan and chongqing  the length of the forewings is 30 32 mm for males and 33 34 mm for females	Animal
it all starts today  french: a commence aujourd'hui  is a 1999 french drama film directed by bertrand tavernier it was entered into the 49th berlin international film festival where it won an honourable mention	Film
weavers of twilight is a 2004 fantasy short story by louise katz	WrittenWork
the cor iu river is a tributary of the b sculi a river in romania	NaturalPlace
the paulson house in au train michigan was built in 1883 it was listed on the national register of historic places and designated a state of michigan historic site in 1972	Building
lobogenesis centrota is a species of moth of the tortricidae family it is found in peru	Animal
arrangiatevi !  internationally released as you 're on your own  is a 1959 italian comedy film directed by mauro bolognini in 2008 the film was selected to enter the list of the 100 italian films to be saved	Film
the chipamanu river is a river of bolivia and brazil the river flows through the community of pi arreira	NaturalPlace
marinko avara  2 february 1967  is a bosnian politician and prominent member of the croatian democratic union of bosnia and herzegovina he is currently member of the house of representatives of the federation of bosnia and herzegovina	OfficeHolder
the big house is a 2000 award winning short drama film written and directed by rachel ward set in a prison it stars tony martin and gary sweet it was shown at the 2001 reel affirmations international gay and lesbian film festival	Film
ernie cunnigan better known by his stage name ernie c is the lead guitarist of heavy metal band body count	Artist
little dieter needs to fly is a 1997 documentary film made for german television written and directed by werner herzog produced by werner herzog filmproduktion the film was released to dvd in 1998 by anchor bay	Film
the sitna river is a tributary of the jijia river in romania the suli a dam is located on the sitna river	NaturalPlace
le travailleur du loiret  'the worker of loiret'  was a communist weekly newspaper published from orl ans france founded in 1924 in 1935 it had a circulation of 2700 by 1937 the circulation had reached 3600	WrittenWork
national lampoon 's barely legal is a 2003 comedy film about three male high school students who decide to make money by selling pornographic videos in the hopes of gaining both women and standing among their peers the film was also known as after school special	Film
father 's day is a 1971 novel by william goldman it is a sequel to the thing of it is and revolves around a day in the life of now divorced amos mccracken as he looks after his daughter for a day	WrittenWork
guido de lavezaris  c 1499 \? d 1581 \?  was the second spanish governor general of the philippines he succeeded miguel l pez de legazpi in 1572 as governor and was succeeded by francisco de sande on august 25 1575	OfficeHolder
rec   is a japanese manga about an aspiring voice actress by q tar hanamizawa a nine episode anime adaptation by shaft aired between february and march 2006 an original video animation episode was also produced	WrittenWork
ney mello is a brazilian born guitarist composer and producer	Artist
romance on the range is a 1942 american western film directed by joseph kane and starring roy rogers george gabby hayes sally payne linda hayes and sons of the pioneers	Film
harry and penelope seidler house was the home of architects penelope and harry seidler it is located in kalang avenue killara on sydney 's north shore and was designed by harry and penelope seidler it is listed on the nsw state heritage register	Building
the deadly duo is a 1971 hong kong wuxia film directed by chang cheh and starring david chiang and ti lung	Film
joseph j dioguardi  di w rdi born september 20 1940  is a certified public accountant and a republican politician dioguardi served in the house of representatives representing the 20th congressional district of new york from 1985 to 1989 he was also the republican nominee for u s	OfficeHolder
didaskalia might also be a reference to the didascalia apostolorum didaskalia is an annual peer reviewed academic journal of theology published by providence college and theological seminary it is abstracted and indexed in religious and theological abstracts atla religion database and atlaserials online	WrittenWork
johan georg johansson  born april 23 1961 in stockholm  is a writer and musician  drums guitar bass vocal  he is most famous for his time as songwriter and drummer for the swedish punk rock band ksmb	Artist
tokyo ravens  t ky reivunzu  is a japanese light novel series written by k hei azano and illustrated by sumihei it was adapted into a manga series in 2010 an anime series on october 8 2013 funimation is simulcasting the series on their website	WrittenWork
the f ureni river is a tributary of the bor a river in romania	NaturalPlace
saint wilfrid 's is a roman catholic church run by the society of jesus in the city centre of preston lancashire england it was built in 1793 and is situated between fishergate and winckley square on chapel street	Building
scinax machadoi is a species of frog in the hylidae family it is endemic to brazil its natural habitats are subtropical or tropical moist lowland forests subtropical or tropical moist montane forests subtropical or tropical moist shrubland and rivers it is threatened by habitat loss	Animal
the mraconia river is a tributary of the danube in romania	NaturalPlace
jack lawrence  born 1975 in canterbury kent  is a british comics creator prior to 2002 he also worked as an animator	Artist
miss all american beauty is a 1982 american tv film directed by gus trikonis and starring diane lane	Film
melica hunzikeri is a species of grass in the poaceae family that is endemic to southern south america	Plant
miss england i was the name of the first of a series of speedboats used by henry segrave and kaye don to contest world water speed records in the 1920s and 1930s	MeanOfTransportation
tales of known space: the universe of larry niven is a science fiction collection by larry niven collecting thirteen short stories published between 1964 and 1975  all in niven 's known space future history  along with several essays by niven and a chronology	WrittenWork
botryococcus is a genus of green algae the cells form an irregularly shaped aggregate thin filaments connect the cells the cell body is ovoid 6 to 10 m long and 3 to 6 m wide the most prominent member is botryococcus braunii	Plant
america is in the heart sometimes subtitled a personal history is a 1946 semi autobiographical novel written by filipino american immigrant poet fiction writer short story teller and activist carlos bulosan	WrittenWork
ride  1998  is an american comedy film written and directed by millicent shelton the film stars fredro starr malik yoba and melissa de sousa the film is sometimes confused with the ride another film released in 1998	Film
syzygium pondoense is a species of plant in the myrtaceae family it is endemic to south africa it is threatened by habitat loss	Plant
kingston hospital nhs foundation trust runs kingston hospital an acute nhs hospital in kingston upon thames south west london it has an accident emergency unit a popular midwife led maternity unit and an std clinic known as the wolverton centre	Building
lottbek is a river of hamburg germany	NaturalPlace
riverside plantation in enterprise mississippi was built in 1850 it was listed on the u s national register of historic places in 1980	Building
ambrose folorunsho alli  22 september 1929 22 september 1989  was a nigerian medical professor who served as executive governor of bendel state between 1979 and 1983	OfficeHolder
uesugi kagekatsu  8 january 1556 19 april 1623  was a japanese samurai daimyo during the sengoku period and edo period	OfficeHolder
alice desjardins is a former judge of the canadian federal court of appeal having served from june 29 1987 to august 11 2009 in 2013 desjardins was listed as a nafta adjudicator	OfficeHolder
the gemeentemuseum den haag  english: municipal museum  is an art museum in the hague in the netherlands the museum built 1931 1935 was designed by the dutch architect h p berlage it is renowned for its large mondrian collection the largest in the world	Building
montsame  mongolian:  is the official state owned news agency of mongolia montsame is an acronym for mongolyn tsakhilgaan medee mongolian: or mongolian electronic news it was founded in 1921 it has permanent correspondents in ulaanbaatar mongolian aimag centers beijing and moscow	Company
tejendra narayan majumdar  born 17 may 1961  is an indian sarod player and pupil of bahadur khan tejendra narayan majumdar is one of the most popular and celebrated modern sarod players	Artist
say hi to pencil !  vietnamese:xin ch o b t ch !  is a 2011 vietnamese clay animation comedy film produced by the group sleepingcatfilm	Film
the monts otish  otish mountains  are a range of tall hills in the geographic center of quebec canada north of lac mistassini and manicouagan reservoir within the tall hills is the r serve faunique des lacs albanel mistassini et waconichi	NaturalPlace
'banta' is a hybrid cultivar of the genus neoregelia in the bromeliad family	Plant
inmos limited  trademark inmos  was a british semiconductor company founded by iann barron with both the head office and the design office at aztec west in bristol it was incorporated in november 1978	Company
ngalongalo river is a river of vanua levu fiji	NaturalPlace
the whaleship globe of nantucket massachusetts was active between 1815 and 1828	MeanOfTransportation
the em 11 orka  orca  is a touring and executive aircraft manufactured in poland	MeanOfTransportation
pioneer pictures inc was a hollywood motion picture company most noted for its early commitment to making color films pioneer was initially affiliated with rko pictures whose production facilities in culver city california were used by pioneer and who distributed pioneer 's films	Company
highfields lake is an ornamental lake in the woodlands wildlife park at highfields north of doncaster south yorkshire england it is filled by the pick burn which then flows on to presumably eventually join the river don	NaturalPlace
aparallactus moeruensis or the zaire centipede eater is a species of venomous rear fanged snake in the atractaspididae family it is found in the southern democratic republic of the congo which was formerly known as zaire	Animal
stictomyia longicornis is a species of ulidiid or picture winged fly in the genus stictomyia of the family ulidiidae	Animal
charles hubert sisson  also known as c h sisson  ch  22 april 1914 5 september 2003  was a british writer best known as a poet and translator	Artist
yvonne owen  1923 1990  was a british film actress	Artist
the elenium is a series of fantasy novels by david eddings the series consists of three volumes: the diamond throne the ruby knight the sapphire rosethe series is followed by the tamuli the elenium is eddings' second fantasy series and has proven to be quite popular	WrittenWork
murat magometovich zyazikov  russian:   born september 10 1957  was the second president of the southern russian republic of ingushetia he was born in what is now kyrgyzstan zyazikov was a controversial politician in ingushetia	OfficeHolder
the henry ford square house  also known as the henry ford honeymoon house  is a single family house located at 29835 beechwood avenue in garden city michigan it was designated a michigan state historic site in 1979 and listed on the national register of historic places in 1980	Building
orphilinae is a subfamily of beetles that includes only 2 genera: orphilodes and orphilus it was described by john lawrence leconte in 1861	Animal
la vida no vale nada  life is worth nothing  is a 1955 mexican film it was written by luis alcoriza and directed by rogelio a gonz lez	Film
the bowery is a 1933 historical film about the lower east side of manhattan around the start of the 20th century directed by raoul walsh and starring wallace beery and george raft	Film
chilston park is a country house in boughton malherbe kent england started in the 15th century the house has been modified many times and is a grade i listed building currently operated as a country house hotel	Building
stony creek is a river in the united states state of virginia	NaturalPlace
chloroleucon tortum is a legume endemic to brazil	Plant
pleurona is a genus of moths of the noctuidae family	Animal
maarit helena hurmerinta  born in helsinki on 10 november 1953  is a finnish singer and musician she is better known by her mononym maarit maarit is the granddaughter of italian musician michele orlando maarit 's daughter janna hurmerinta is also a singer known by her mononym janna	Artist
nezavisne novine  english: independent newspaper  is a daily newspaper based in banja luka bosnia and herzegovina	WrittenWork
the st vnicel river is a tributary of the durduc river in romania	NaturalPlace
ultimate iron man is the name of two comic book miniseries written by orson scott card and published by marvel comics the stories tell the origins of the ultimate marvel version of iron man who appears in the ultimates	WrittenWork
the gohrisch  wrongly also called the gohrischstein 440 m  is a table hill in the german region of saxon switzerland left of the river elbe in saxony	NaturalPlace
fischer behar chen well orion co  a k a fischer behar chen and fbc  founded in 1958 is one of the largest law firms in israel its offices are in tel aviv in 2006 the firm changed its name from fischer behar chen co to its current name	Company
the emigrants  swedish: utvandrarna  is a novel by vilhelm moberg from 1949 it is the first part of the the emigrants series	WrittenWork
bocquillonia castaneifolia is a species of plant in the euphorbiaceae family it is endemic to new caledonia	Plant
amityville dollhouse is the eighth installment in the amityville horror saga released directly to video in 1996 lionsgate home entertainment released the film on dvd in 2004 it received poor reviews and was not a success on home video	Film
hohlstein is a mountain of bavaria germany	NaturalPlace
the buff throated warbler  phylloscopus subaffinis  is a species of leaf warbler  family phylloscopidae  it was formerly included in the old world warbler assemblage it is found in china india laos myanmar thailand and vietnam its natural habitat is temperate forests	Animal
un taxi pour tobrouk is a 1960 french film directed by denys de la patelli re with music by georges garvarentz the story takes place during world war ii in the north african desert at the battle of el alamein	Film
diastrophosternus bruchi is a species of longhorn beetle in the cerambycinae subfamily and the only species in the genus diastrophosternus it was described by gounelle in 1911 it is known from paraguay and northern argentina	Animal
ekol vizja is a newspaper published in albania	WrittenWork
the commercial bank of syria  arabic:  is the largest commercial bank in syria with its headquarters located in damascus the bank offers commercial banking services including long term loans in syrian pounds armored car service and collections services the bank has dozens of branches and atm 's throughout syria	Company
salford royal  formerly hope hospital  is a large hospital in salford england managed by the salford royal nhs foundation trust	Building
frank israel smizik  born september 4 1944 in pittsburgh  is an american attorney and politician who has represented the 15th norfolk district in the massachusetts house of representatives since 2001	OfficeHolder
thomas holbrook  born 1949  is an illinois lawmaker he was a democratic member of the illinois house of representatives representing the 113th district for eight terms from 1995 until 2011	OfficeHolder
south tyneside nhs foundation trust which was formed in 1993 runs south tyneside district hospital providing healthcare services for south shields jarrow hebburn boldon cleadon and whitburn	Building
stemonoporus angustisepalus is a species of plant in the dipterocarpaceae family it is endemic to sri lanka	Plant
country joe mcdonald  born joseph allen mcdonald january 1 1942  is an american musician who was the lead singer of the 1960s psychedelic rock group country joe and the fish	Artist
the truth about poop is a book by susan e goodman and illustrated by elwood h smith	WrittenWork
corneliu baba  romanian pronunciation: kor nelju baba november 18 1906 craiova december 28 1997  was a romanian painter primarily a portraitist but also known as a genre painter and an illustrator of books	Artist
prof l szl iv n  born may 9 1933  is a hungarian psychiatrist neurologist geriatrician academic and politician member of the national assembly  mp  from fidesz borsod aba j zempl n county regional list since 2010 he was also member of parliament from fidesz national list between 2006 and 2010	OfficeHolder
i 'll tell you a secret: a memory of seven summers is a non fiction memoir written by canadian writer anne coleman first published in september 2004 by mcclelland stewart in the book the author offers her perspective of hugh maclennan her mentor and well known canadian literary figure	WrittenWork
avtex air services pty ltd trading as airtex aviation was an australian aircraft charter company with its head office at bankstown airport sydney	Company
mike frerichs is a democratic member of the illinois senate representing the 52nd district since 2007	OfficeHolder
clarence the cross eyed lion is a 1965 film directed by andrew marton and starring marshall thompson and betsy drake the movie was shot in miami florida and became the basis for the television series daktari	Film
hms d6 was a british d class submarine built by vickers barrow d6 was laid down on 24 february 1910 launched 24 october 1911 and was commissioned on 19 april 1912 d6 was the first of the d class to be armed with guns forward of the conning tower	MeanOfTransportation
byron alan clark  born 1960  is a businessman from hot springs in garland county arkansas who is a republican member of the arkansas state senate from district 13 he represents hot spring county and parts of garland grant and saline counties	OfficeHolder
pointe des buffettes is a mountain of savoie france it lies in the massif de la vanoise range it has an elevation of 3233 metres above sea level	NaturalPlace
nothing but the truth is a 2008 film the movie is adapted from a widely popular one man show performed by actor and director john kani	Film
hmas bayonet  p 101  was an attack class patrol boat of the royal australian navy  ran 	MeanOfTransportation
dhl aero expreso s a is a cargo airline based in panama city panama it is wholly owned by deutsche post world net and operates the group 's dhl branded parcel and express services in central and south america its main base is tocumen international airport panama city	Company
the wright morris boyhood house is a vernacular style house built in 1893 in central city nebraska it is listed in the national register of historic places as the boyhood home of author photographer wright morris	Building
bulbophyllum lancilabium is a species of orchid in the genus bulbophyllum	Plant
andrew simon feldman baron feldman of elstree  born 25 february 1966  is a british barrister businessman and conservative fundraiser and politician the financial times described feldman as david cameron 's oldest political friend since their days together at brasenose college oxford	OfficeHolder
teuvo ensio aura  28 december 1912 in ruskeala 11 january 1999 in helsinki  was a finnish politician from liberal party he served as mayor of helsinki and interim prime minister of finland twice 1970 and 1971 72	OfficeHolder
lago del chiotas is a lake in the province of cuneo piedmont italy it is used as an upper reservoir for the pumped storage hydroelectric entracque power plant	NaturalPlace
meryta drakeana is a species of plant in the araliaceae family it is endemic to french polynesia	Plant
choreutis irimochla is a moth in the choreutidae family it was described by meyrick in 1921 it is found on java	Animal
tom clancy 's net force explorers or net force explorers is a series of young adult novels created by tom clancy and steve pieczenik as a spin off of the military fiction series tom clancy 's net force	WrittenWork
lithocarpus platycarpus is a species of plant in the fagaceae family it is endemic to indonesia it is an endangered species threatened by habitat loss	Plant
highland park village is an upscale shopping mall located at the southwest corner of mockingbird lane and preston road in highland park texas  usa  and was the first self contained shopping center in america the highland park village was declared a national historic landmark in 2000	Building
novactaea is a genus of crabs in the family xanthidae containing the following species:novactaea bella guinot 1976novactaea michaelseni  odhner 1925  novactaea modesta  de man 1888  novactaea pulchella  a milne edwards 1865 	Animal
katarinan taru  finnish: the story of katarina  is a historical novel by finnish author kaari utrio	WrittenWork
ali merdan  1904 1981   kurdish:  is a kurdish musician who was born in kirkuk widely regarded as the man who revolutionized the maqam he launched the kurdish radio station in 1939 in baghdad his love for his homeland is all over his art	Artist
george henry charles byng 3rd earl of strafford  22 february 1830 28 march 1898  styled viscount enfield between 1860 and 1886 was a british liberal politician	OfficeHolder
alba mall is a large shopping mall located in alba iulia romania and owned by three romanian businessmen the center includes around 50 stores and a multiplex with eight screens the complex has a floor area of 21000 square metres  226042 sq ft  and 400 parking spaces	Building
index corporation  kabushiki gaisha indekkusu  is a japanese video game developer and a subsidiary of sega corporation	Company
the plumed hydroid plumularia setacea also sometimes called the little sea bristle is a colonial hydroid in the family plumulariidae	Animal
kohala historical sites state monument includes the national historic landmark mo okini heiau and the birthplace of kamehameha i it is located in remote north kohala on the island of hawai i	Building
julie doiron  born june 28 1972 in moncton new brunswick  is an award winning canadian singer songwriter of acadian heritage	Artist
grupo sanborns is a large restaurant retail pharmacy and department store chain located in mexico in el salvador and panama	Company
brocchinia melanacra is a species of the genus brocchinia this species is endemic to venezuela	Plant
conundrum is a fantasy novel by jeff crook published in 2001 the story takes place in the dragonlance setting based on the dungeons dragons fantasy role playing game	WrittenWork
yanik silver is an entrepreneur author and well known digital marketing expert silver is the founder of maverick business adventures an invitation only club for high net worth and adventurous entrepreneurs	Artist
myrcianthes is a genus of flowering plants in the myrtle family myrtaceae	Plant
cissusa is a genus of moths of the noctuidae family	Animal
lise watier is a canadian prestige cosmetic brand launched in 1972 and distributed through department and select drugstores the brand is distributed in canada and the united states	Company
robert boyd was the 3rd accountant general and civil auditor he was appointed on 29 september 1802 succeeding thomas frazer and held the office until 1 october 1806 he was succeeded by samuel tolfrey	OfficeHolder
the independent is an australian independent mockumentary film released in 2007 produced by apocalypse films it chronicles the story of marty browning  lee mason  a man who runs for state parliament in a victorian by election to save his family farm backed by a shady businessman  tony nikolakopoulos 	Film
bharat barot is a member of legislative assembly from dariyapur kazipur constituency in gujarat for its 12th legislative assembly	OfficeHolder
winnie the pooh is a comic strip based on the characters created by a a	WrittenWork
rsj n is a lake of s dermanland sweden it is located in tyresta national park	NaturalPlace
the grey cheeked tit babbler  macronus flavicollis  is a species of bird in the timaliidae family it is endemic to indonesia its natural habitat is subtropical or tropical moist lowland forests	Animal
h cate is a 1982 french swiss drama film directed by daniel schmid it was entered into the 33rd berlin international film festival	Film
pieter merkus  18 march 1787 2 august 1844  was a dutch colonial administrator and governor general of the dutch east indies from 1841 to 1844	OfficeHolder
nine lives: in search of the sacred in modern india is a 2009 travel book by william dalrymple	WrittenWork
joaqu n canaverys  1789 18 \?  was an government official in the cabildo	OfficeHolder
winfield scott kerr  june 23 1852 september 11 1917  was a u s	OfficeHolder
la central ii tower is one of the la central towers in los angeles the status is approved but the completion date is unknown citation needed	Building
a rosa silva is a german river cruise ship cruising in the rhine main danube basin she was built by neptun werft gmbh at their shipyard in warnem nde germany and entered service in 2012 her home port is currently rostock	MeanOfTransportation
idhaya veenai  tamil:  is a 1972 indian tamil directed by r krishnan s panju starring m g ramachandran in the lead role and lakshmi m n nambiar among others	Film
the royal pain is a romance novel by maryjanice davidson and is the second book in the alasken royal series this time the focus is on hrh princess alexandria baranov and her romance with dr sheldon rivers it is found in 445 worldcat libraries	WrittenWork
the hankyu 6000 series  6000  is an electric multiple unit  emu  train type operated in japan by the private railway operator hankyu railway since 1976	MeanOfTransportation
the st vincent depaul catholic church convent and school is a historic church located at 46408 woodward avenue in pontiac michigan it was designated a michigan state historic site in 1987 and listed on the national register of historic places in 1989	Building
the nargun and the stars is a children 's fantasy novel set in australia written by patricia wrightson it was among the first australian books for children to draw on australian aboriginal mythology	WrittenWork
malini chib  born 1966  is an indian disability rights activist and author who has cerebral palsy chib wrote the book one little finger over the course of two years by typing with only one finger	Artist
the suzuki sv650 and variants are street motorcycles manufactured since 1999 for the international market by the suzuki motor corporation featuring a mid sized v twin engine and medium performance components in 2009 suzuki replaced the naked sv650 with the sfv650 gladius	MeanOfTransportation
ebon peak is a mountain located on the border of alberta and british columbia it was named in 1917 by arthur o wheeler	NaturalPlace
david hines  born 1945  is an english writer author and screenwriter he is the author of the screenplay of the film whore directed by ken russel	Artist
sam hou fai  chinese:  is the president of the court of final appeal of macau the highest court of the territory mr justice sam is also president of the conselho dos magistrados judiciais and member of the commiss o independente para a indigita o de ju zes	OfficeHolder
coleophora sublineariella is a moth of the coleophoridae family that can be found in afghanistan and turkmenistan the larvae feed on cerasus and crataegus species they feed on the leaves of their host plant	Animal
neoseiulus is a genus of mites in the phytoseiidae family	Animal
the missouri library network corporation  mlnc  was founded on october 19 1981 by the representatives of thirty one missouri libraries	Company
karl klasen  23 april 1909 22 april 1991  was a german jurist and served as president of the bundesbank from 1970 to 1977	OfficeHolder
dj timmy regisford  born timothy regisford  is a house artist and producer who according to deepattitude com his flare and panache on the decks not only technically but programming wise has rightly earned him the well deserved moniker the maestro	Artist
giovanni marracci  1637 in lucca 1704 in lucca  was an italian painter of the baroque period	Artist
burnchurch castle a national monument is a well preserved 15th century norman tower house with a round gate tower situated in county kilkenny ireland	Building
van air europe is a czech charter airline based in brno czech republic the airline operates flights on behalf of citywing using their fleet of four let l 410 turbolet aircraft	Company
paeonia clusii is found only on the islands of crete and rhodes  ssp rhodia  it has pinkish purple stem up to 30 cm long and glaucous dissected leaves the scented flowers are white and up to 12 cm in diameter p clusii blooms in mid spring	Plant
baha'i studies review is a peer reviewed academic journal that covers contemporary issues regarding the principles history and philosophy of the bah ' faith the journal is published by intellect on behalf of the association for bah ' studies	WrittenWork
taipei 101  chinese: 101 101  formerly known as the taipei world financial center is a landmark skyscraper located in xinyi district taipei taiwan the building ranked officially as the world 's tallest from 2004 until the opening of the burj khalifa in dubai in 2010	Building
taeniatherum is a genus of grass in the poaceae family	Plant
the nac 1 freelance originally the bn 3 nymph is a british four seat touring monoplane	MeanOfTransportation
gauguin is a crater on mercury it has a diameter of 72 kilometers its name was adopted by the international astronomical union in 1979 gauguin is named for the french painter paul gauguin who lived from 1848 to 1903	NaturalPlace
moelwyn bach is a mountain in snowdonia north wales and forms part of the moelwynion it is connected to its parent peak moelwyn mawr via the craigysgafn ridge it overlooks the town of blaenau ffestiniog and the vale of ffestiniog	NaturalPlace
trimbelten is a 2013 german short drama thriller film directed by german film director sebastian k hn the film participated in various international film festivals	Film
eyal golan  hebrew: born eyal biton on april 12 1971 in rehovot israel  is a popular israeli singer of yemenite and moroccan jewish origins who sings in the mizrahi style and considered one of the most successful singers of the mizrahi genre in israel	Artist
the sia 9 was an italian reconnaissance bomber built by societ italiana aviazione a division of fiat	MeanOfTransportation
the air creation trek is a french ultralight trike designed by air creation of aubenas the aircraft is supplied as a complete ready to fly aircraft	MeanOfTransportation
donald alexander paterson  november 25 1926 1999  was a canadian politician he served in the legislative assembly of ontario from 1963 until 1975 as the member of provincial parliament for the riding of essex south	OfficeHolder
hangzhou no 2 telecom hub is a 41 floor 248 metre  814 foot  tall skyscraper completed in 2003 located in hangzhou china	Building
the king david hotel  hebrew: malon ha melekh david   arabic:  is a 5 star hotel in jerusalem israel opened in 1931 the hotel was built with locally quarried pink limestone and was founded by ezra mosseri a wealthy egyptian jewish banker	Building
goniothalamus wynaadensis is a species of plant in the annonaceae family it is endemic to india	Plant
eurhodope confusella is a species of snout moths in the genus eurhodope it was described by walker in 1866 it is found in south africa	Animal
barn  welsh for 'opinion'  is a monthly welsh language current affairs magazine it was established in 1962 and over 500 issues have been published its first editor was emlyn evans and it was published by llyfrau'r dryw llandybie  later swansea 	WrittenWork
haydock collieries was a colliery company situated in and around haydock on the lancashire coalfield which is now in merseyside england	MeanOfTransportation
